1.001181818558681720e-02,2.917104214840250415e-03,-1.740850682981463435e-02,-7.933639415912366322e-03,-1.302609311545606038e-02
1.056860015178264812e-02,1.983311943303585605e-03,-1.710151571005041199e-02,-7.853637934571007506e-03,-1.285874969336239446e-02
1.070849961177656497e-02,2.250634742084937391e-03,-1.738089480600581507e-02,-7.749745409451930418e-03,-1.301653605457761542e-02
1.050644515546608586e-02,3.884924266569766797e-03,-1.800746905909902940e-02,-8.188480142670562581e-03,-1.307605735759333719e-02
1.031325255164107502e-02,5.710004407198611062e-03,-1.889218721756876634e-02,-7.664787234829253428e-03,-1.335506291749445629e-02
1.035486314317306776e-02,6.975138945081428565e-03,-1.855675106869525762e-02,-7.865541228980886534e-03,-1.321145265633382263e-02
1.019733789064935538e-02,6.499768283824213649e-03,-1.851112315783646350e-02,-7.919334713841199788e-03,-1.322721603575528759e-02
1.067640370369904619e-02,4.944221381337454181e-03,-1.872418795676528483e-02,-8.696558379228218338e-03,-1.283431378042259631e-02
1.100165900748744686e-02,4.807989564580263109e-03,-1.919387894235042788e-02,-8.654761024027896391e-03,-1.291622726192048591e-02
1.090890247599796831e-02,5.125836856041325433e-03,-1.987741018192835940e-02,-8.230753440400983417e-03,-1.339924436636800130e-02
1.029877301661777551e-02,5.616706596222249478e-03,-1.980276328784585926e-02,-8.556828473487385414e-03,-1.353692485927290683e-02
1.030129257924380579e-02,5.521640828654725969e-03,-2.002794066893159516e-02,-8.281808466609572039e-03,-1.357423190955643448e-02
1.049419991548124036e-02,6.065072433824589444e-03,-2.066200612686412696e-02,-8.433122396948150926e-03,-1.361880980196759558e-02
1.094873434144147048e-02,6.267972600199212506e-03,-2.084618417094409593e-02,-8.988396013969543463e-03,-1.376713948455109311e-02
1.122315821425934161e-02,6.348494106555056110e-03,-2.068430071417348345e-02,-9.514589911137443651e-03,-1.405340810086461167e-02
1.119998480265296109e-02,7.664874934403322418e-03,-2.044790769194184538e-02,-9.580036467342097420e-03,-1.473186418709010112e-02
1.061495935818235550e-02,7.623897448493884531e-03,-2.069406156102879951e-02,-8.759898345615059478e-03,-1.503337863057696219e-02
9.591665523397539805e-03,8.217267695585353526e-03,-2.120394266216975993e-02,-8.898046522919452264e-03,-1.500848198065336987e-02
1.022445076382636799e-02,8.169624885754621021e-03,-2.167231294401004982e-02,-8.272691499573880947e-03,-1.481925984959203864e-02
1.096665197336505609e-02,7.268703654728154995e-03,-2.123862947914205435e-02,-8.175275440864767512e-03,-1.410751753669818240e-02
1.066495626766560990e-02,7.647590699091746415e-03,-2.112839856542846409e-02,-8.487669061258581310e-03,-1.434440623879669127e-02
1.058678411925475724e-02,7.789808367252052182e-03,-2.124836720629842690e-02,-8.091600940002916659e-03,-1.450722356920038786e-02
1.060998149575882038e-02,7.709292336944412877e-03,-2.136594941639236370e-02,-8.684470186593849436e-03,-1.384078886609016110e-02
1.126197148964671983e-02,8.095105518182920193e-03,-2.170236307339092063e-02,-9.035676751236267068e-03,-1.366043991883174845e-02
1.142006816247587327e-02,8.227827989220072233e-03,-2.167316433785951638e-02,-9.047554242284773160e-03,-1.374087731005623966e-02
1.120406707235387447e-02,8.945186718413513510e-03,-2.194847887278815121e-02,-9.370487237629895189e-03,-1.375770274594446084e-02
1.074340628068675210e-02,9.384707772734078926e-03,-2.156233652843394036e-02,-1.012727028537615918e-02,-1.346840273205768095e-02
1.052207091060576929e-02,9.766324753702754560e-03,-2.164156291519157144e-02,-9.872017851136409908e-03,-1.303677747592416059e-02
1.040354490474654225e-02,9.944322270406046743e-03,-2.194484683680079928e-02,-9.904920007527108494e-03,-1.288185430305366537e-02
1.104603840594720575e-02,9.652698220535960508e-03,-2.206282731345934542e-02,-9.932182480267842326e-03,-1.324927978756860678e-02
1.145929643941899501e-02,9.483258712186770981e-03,-2.241209402150451738e-02,-9.709454463098206659e-03,-1.354638136591559613e-02
1.160705404919053912e-02,9.738694033673550923e-03,-2.287454070661695468e-02,-1.000695748380352017e-02,-1.386770480625717540e-02
1.156525656543977085e-02,1.010379298011137780e-02,-2.331708328116638765e-02,-9.956630497896081303e-03,-1.395070011729598533e-02
1.117085818546856464e-02,9.425759522676463442e-03,-2.297724820163249415e-02,-1.065958518776787683e-02,-1.422499022683054726e-02
1.086355948739988787e-02,8.943774094560198035e-03,-2.225219610528282599e-02,-1.121689404394974124e-02,-1.423341235993959807e-02
1.104397525926768125e-02,1.003061865381679220e-02,-2.267328226907657299e-02,-1.044870986299773104e-02,-1.407301181358070613e-02
1.130121706394840268e-02,1.102035679532155886e-02,-2.309964205064335072e-02,-9.712288142155033749e-03,-1.407907120642265877e-02
1.178001143689070065e-02,1.158337908443586931e-02,-2.337133665674173341e-02,-8.867797953901959337e-03,-1.411557334565954544e-02
1.174219849060279680e-02,9.830500746191944000e-03,-2.253711041536726398e-02,-9.611233655863271955e-03,-1.386643530689506479e-02
1.143183381716459876e-02,9.158543707156265729e-03,-2.204409664946315947e-02,-1.063523051326592528e-02,-1.371203847739258831e-02
1.138130125669590056e-02,9.653491264922688109e-03,-2.146159911445571708e-02,-1.089523573757522103e-02,-1.347931394624207052e-02
1.146238478599487590e-02,9.917137168221052887e-03,-2.164975572727610015e-02,-1.049285482839937625e-02,-1.316732838456067915e-02
1.230045601061937818e-02,9.620429023089606402e-03,-2.136034896448149242e-02,-1.034525014057585332e-02,-1.296174786577709674e-02
1.296808152851259242e-02,9.255533802442770033e-03,-2.106817556776127698e-02,-1.052736272400601157e-02,-1.358832634995560742e-02
1.309114475510512500e-02,1.004984337239067660e-02,-2.162725860288466917e-02,-1.006681129685866455e-02,-1.417558615788603454e-02
1.273304589661257251e-02,8.650355751890888290e-03,-2.080266793823984384e-02,-1.145157889914017769e-02,-1.394960876493939357e-02
1.250613873048646643e-02,8.628876986733834131e-03,-2.078308389219267471e-02,-1.115671536866879449e-02,-1.396674290705278432e-02
1.244774313209754714e-02,9.166141086060021134e-03,-2.091833268079011307e-02,-1.089396793138526151e-02,-1.421046248373941147e-02
1.265007985091145919e-02,9.217472645680367671e-03,-2.104444643459771336e-02,-1.037947289854434380e-02,-1.469677659890463416e-02
1.238099103370840330e-02,8.238488347342231774e-03,-2.042337498251976802e-02,-1.113472961371030426e-02,-1.430007632877862596e-02
1.260791688480379473e-02,9.157619386005629025e-03,-2.095709122659339743e-02,-1.028110824266215487e-02,-1.397280351595172991e-02
1.280472394505177344e-02,8.198053819473137202e-03,-2.092147995750269496e-02,-1.097364783390708878e-02,-1.347004699883773068e-02
1.302001612184344390e-02,8.840636775506624870e-03,-2.093618978982980661e-02,-1.042173633100031659e-02,-1.336091452293610392e-02
1.328741189968421152e-02,7.600399610172290168e-03,-2.020792101347417685e-02,-1.141296724091475472e-02,-1.325769551131412635e-02
1.346559299109282258e-02,1.002278418675137464e-02,-2.095910877505840000e-02,-1.034745973850232509e-02,-1.321291084345223646e-02
1.351314686534739462e-02,9.197969949968262324e-03,-2.067732308887446080e-02,-1.086043258693108679e-02,-1.274042155557650324e-02
1.360810792725875192e-02,9.202311281260934159e-03,-2.111981328157837637e-02,-1.072285072063654428e-02,-1.247294295947364538e-02
1.318290810589792250e-02,8.706878377506308692e-03,-2.132162521392654692e-02,-1.097093490209196005e-02,-1.234459064809572716e-02
1.320300758667725463e-02,8.663186552114546593e-03,-2.158270197629709106e-02,-1.083071287539882736e-02,-1.252212711887715040e-02
1.356518677958870600e-02,9.141920151316998422e-03,-2.151326716467143532e-02,-1.121776484494318993e-02,-1.210658686389207671e-02
1.364576866327778075e-02,8.928435575720638021e-03,-2.164443903015684720e-02,-1.144132868526061796e-02,-1.165707676003112890e-02
1.307076975864034443e-02,1.057705318961781396e-02,-2.223797136556273507e-02,-1.024736293873200303e-02,-1.171515368686574902e-02
1.267468396524060181e-02,9.967746172620564962e-03,-2.213469009495906345e-02,-1.092696201050645001e-02,-1.181180289247833574e-02
1.280341566792828761e-02,9.596429307093479188e-03,-2.171531501413370355e-02,-1.074453797778711535e-02,-1.221674544940898506e-02
1.272788963881347872e-02,7.862250563544679119e-03,-2.081239990079915975e-02,-1.199470007701533732e-02,-1.212079444096360661e-02
1.379846829132390894e-02,9.288985704673643692e-03,-2.187579465933799788e-02,-1.072037830352672722e-02,-1.196018181238102558e-02
1.383255383606179188e-02,8.685988137157199182e-03,-2.217672795703922242e-02,-1.108376816877508497e-02,-1.173942945091235000e-02
1.364446308589460644e-02,9.294574810067773168e-03,-2.265566854509976080e-02,-1.107265530990498952e-02,-1.151802963075198270e-02
1.385378577836156658e-02,9.518453405542321583e-03,-2.264658223665739351e-02,-1.099527270703029407e-02,-1.119648473113976118e-02
1.332352373700914153e-02,1.079431987427661131e-02,-2.311178074631866503e-02,-1.042256595173276200e-02,-1.056961257178382768e-02
1.341775764128996795e-02,1.044846109964533108e-02,-2.305960609620696933e-02,-1.020237048498717422e-02,-1.027237306786084846e-02
1.386422354372053405e-02,9.726320426233461824e-03,-2.349433833921773379e-02,-1.022699751704642633e-02,-1.008554973204924161e-02
1.341069948178818909e-02,9.474985393291524352e-03,-2.357876393290194578e-02,-1.087890574637466121e-02,-9.773740907535622552e-03
1.268002390596224480e-02,8.801236254280000310e-03,-2.318285082703974015e-02,-1.159627007396909180e-02,-9.855014493147044516e-03
1.328054098009949328e-02,9.206687761313362903e-03,-2.307698067683778761e-02,-1.111504707109634352e-02,-9.568901635624984386e-03
1.353002551143259874e-02,8.933540852285542719e-03,-2.288436240823584628e-02,-1.091665905553160579e-02,-9.660598610509028156e-03
1.380418767587339966e-02,1.006343017407705653e-02,-2.388679878498813774e-02,-1.007290160827538361e-02,-9.405174977842307646e-03
1.321043152685659819e-02,8.972090319840092185e-03,-2.336402615693989812e-02,-1.075707245222672602e-02,-9.061380695575870295e-03
1.252663933774159251e-02,9.895115615167069528e-03,-2.329145370712435575e-02,-1.041510322234146316e-02,-9.443143740368213981e-03
1.233200527994104088e-02,9.238268303439468865e-03,-2.296721369667422200e-02,-1.133217403820089772e-02,-9.631688334167481241e-03
1.270069308753751618e-02,9.344835103358225745e-03,-2.338483627147384947e-02,-1.057733646678741743e-02,-1.015264311568645460e-02
1.301430894374249608e-02,9.035993891950975729e-03,-2.368385142656098674e-02,-1.066641607793052983e-02,-1.010638416964967576e-02
1.244901898061856992e-02,7.983291105108742888e-03,-2.341136768307588989e-02,-1.133689825552608443e-02,-9.666835484767386313e-03
1.188654090320029506e-02,9.650877178807698228e-03,-2.361910312632494943e-02,-1.131053619931917699e-02,-9.454280538696166469e-03
1.160657977738910503e-02,1.028577435789324208e-02,-2.387409999889434503e-02,-1.132643769812958189e-02,-8.622785515875227083e-03
1.156936966800720633e-02,9.926329484595529731e-03,-2.436717059098887986e-02,-1.114056589565971117e-02,-8.210591750689087004e-03
1.218925992517888232e-02,8.886763463887326769e-03,-2.406633596694403646e-02,-1.178189323907415272e-02,-8.281370482467778973e-03
1.225119803594117672e-02,9.713484489493494009e-03,-2.464357130116483219e-02,-1.148440830494065236e-02,-8.942947160989873912e-03
1.194872623107309101e-02,1.004801070113488758e-02,-2.432430405845895441e-02,-1.206607594709747586e-02,-9.220772835564421815e-03
1.180555227975073167e-02,9.725195709020030901e-03,-2.454723175967282039e-02,-1.234986008130054859e-02,-9.207395031844152478e-03
1.132070799547308521e-02,1.052719765860044183e-02,-2.492560321210797805e-02,-1.256467522317984871e-02,-8.859856926449170139e-03
1.145269532090777836e-02,1.051661576214236830e-02,-2.472924432069800380e-02,-1.269878020206910603e-02,-8.625164000494024361e-03
1.228189608164487710e-02,9.378701234687165239e-03,-2.457568656443567812e-02,-1.263103453047406156e-02,-8.552993749617961508e-03
1.225466804792167339e-02,9.497330819557402853e-03,-2.413217779350334061e-02,-1.283518751578548688e-02,-8.471479806777572341e-03
1.201876275565369641e-02,8.920606852262166417e-03,-2.421519119978724280e-02,-1.292084122270531661e-02,-8.366697878527741203e-03
1.165584970598121557e-02,9.075501204144551665e-03,-2.451708403211404208e-02,-1.318417737990348892e-02,-8.022196481904013757e-03
1.136101228008644035e-02,9.570096797647144674e-03,-2.515703208241797800e-02,-1.339527353904418350e-02,-8.065450979346414778e-03
1.099272835830025080e-02,9.596031060343323746e-03,-2.499399904098200884e-02,-1.374509084856837329e-02,-8.242214856537302334e-03
1.037564540026094870e-02,1.023372425793575916e-02,-2.501731826011027032e-02,-1.348124363017408345e-02,-8.579985846626619547e-03
1.028060612435569877e-02,9.727021203873871535e-03,-2.503471819685440525e-02,-1.370292776480245764e-02,-8.514167369422263182e-03
1.087528834763283603e-02,1.138069936018680506e-02,-2.520438654701263534e-02,-1.311167317464605360e-02,-8.208906563081352567e-03
1.127931849528839708e-02,1.134194283468593044e-02,-2.491642836728849911e-02,-1.380566273782123619e-02,-7.548391058695456263e-03
1.191730295883835708e-02,1.274718248301216252e-02,-2.532366291501035593e-02,-1.313559318313023937e-02,-7.206975205847126684e-03
1.188542656579338018e-02,1.097397029205796244e-02,-2.526484868147620133e-02,-1.338473151271225327e-02,-7.143724586019384662e-03
1.164005671404538984e-02,1.030618277781659119e-02,-2.534394385604937447e-02,-1.288594700631390949e-02,-7.297601767999350661e-03
1.195969739155055243e-02,1.038148051982129560e-02,-2.517389294321197360e-02,-1.348922904003442211e-02,-6.870381970181687649e-03
1.185670088139017218e-02,1.073428112654386049e-02,-2.512913928845679143e-02,-1.385964709320228715e-02,-6.425180164431973200e-03
1.175001034907555315e-02,9.909698284898051102e-03,-2.418621720087394192e-02,-1.449787638236214697e-02,-5.977925355338983317e-03
1.141949776562193458e-02,1.062782704267427498e-02,-2.446042964958608859e-02,-1.435001443006914124e-02,-6.167404362314555556e-03
1.172982553498902632e-02,1.160865196577950259e-02,-2.524678331842761247e-02,-1.354070180089966650e-02,-6.288358812035652230e-03
1.214470223246476299e-02,1.163500317636177554e-02,-2.562597357749799021e-02,-1.309979559941394818e-02,-6.082485776002997425e-03
1.254166187221745533e-02,1.251467520105440517e-02,-2.644367467380037695e-02,-1.225250675786726529e-02,-6.491615459271440382e-03
1.224047041489186895e-02,1.221757923965334676e-02,-2.584489882802708943e-02,-1.303321662302487326e-02,-6.110409241433064319e-03
1.167429596481294254e-02,1.249842163976083373e-02,-2.588656379772915142e-02,-1.351799513202621254e-02,-5.482290829239071413e-03
1.089368628806397683e-02,1.264654749764939842e-02,-2.538473630307533369e-02,-1.427413820524090632e-02,-5.208679398879879560e-03
1.094759970500543828e-02,1.350975415379013569e-02,-2.555273132429825012e-02,-1.381947385902308582e-02,-5.164754088543044991e-03
1.134734727347699174e-02,1.410949117757398508e-02,-2.567226469424848528e-02,-1.359267701817728005e-02,-5.641720687162403609e-03
1.165641938407715669e-02,1.413700649327760510e-02,-2.494535988065542387e-02,-1.406606678519709691e-02,-6.132434131727358163e-03
1.207285129349961253e-02,1.342771054767070114e-02,-2.481771280180583225e-02,-1.417337666181683539e-02,-5.907745017496578675e-03
1.182903421228595486e-02,1.304414129076927713e-02,-2.475221172749876922e-02,-1.415104956282267797e-02,-5.230030367013559396e-03
1.156109136036861593e-02,1.301072990888057883e-02,-2.461036388315565246e-02,-1.418261196756207161e-02,-4.657527739743950838e-03
1.135277286349182721e-02,1.345040382288379376e-02,-2.479583195065650572e-02,-1.412918137682800390e-02,-4.431179503389113747e-03
1.163731925877535371e-02,1.384053988810580657e-02,-2.461757184480095617e-02,-1.438858925625150983e-02,-4.473870371435459230e-03
1.192508634097509332e-02,1.357191159171496249e-02,-2.409121052960552442e-02,-1.433562767684680092e-02,-4.614929255569900565e-03
1.217192310578535039e-02,1.402690273640671767e-02,-2.373075417653149749e-02,-1.365309430569037856e-02,-4.852004183268666775e-03
1.216428476041516056e-02,1.383675482412254770e-02,-2.383069191198595310e-02,-1.332783567294091968e-02,-4.604218313615823614e-03
1.220442835300479187e-02,1.278619643018345103e-02,-2.358067962959360317e-02,-1.353675551753667598e-02,-4.292855538750076604e-03
1.181688803462243101e-02,1.168077082559454763e-02,-2.303232500343405098e-02,-1.416955961484474627e-02,-3.667118321251364079e-03
1.222357667611799481e-02,1.100614054547562060e-02,-2.302297712466656182e-02,-1.429797444765389461e-02,-3.125311705054532960e-03
1.262688686286997722e-02,1.154016322938599716e-02,-2.297806494132483696e-02,-1.446260868482276626e-02,-2.993714164029241329e-03
1.283193999462606087e-02,1.335582595341609953e-02,-2.368440087404895256e-02,-1.402455764426907558e-02,-2.711189958152861439e-03
1.309540015762333982e-02,1.414680435491040729e-02,-2.402259688414052838e-02,-1.348132771238718178e-02,-2.749895161018610368e-03
1.299463336974184501e-02,1.394961007499723182e-02,-2.402980466960979306e-02,-1.278128856276434903e-02,-2.765311527657877359e-03
1.238416941508471356e-02,1.275060633554023042e-02,-2.364242517011981917e-02,-1.274676717247589554e-02,-2.337450801633206461e-03
1.196153394424699992e-02,1.184547770970007310e-02,-2.344315731917145929e-02,-1.265646237583057006e-02,-2.384834655904611612e-03
1.227401782597927100e-02,1.212529188296045807e-02,-2.381811189107235424e-02,-1.267248846426796346e-02,-2.432363590924383964e-03
1.250158725291976650e-02,1.222515322109625144e-02,-2.361127337635939363e-02,-1.311922070619766546e-02,-2.387950087503388878e-03
1.264453914594540311e-02,1.272631180115655139e-02,-2.401100067377376010e-02,-1.233879804142260471e-02,-2.348546936903614553e-03
1.210642362783021821e-02,1.264530106921163931e-02,-2.440967959929818409e-02,-1.156266267838581760e-02,-1.876179746622842282e-03
1.023006232545401080e-02,1.276723164645907245e-02,-2.398225608618629115e-02,-1.157826344567308534e-02,-1.678002441593359588e-03
8.460627966195562871e-03,1.269338244041924753e-02,-2.327056963364299708e-02,-1.159816961208765505e-02,-1.541796596011386087e-03
1.026291347641195874e-02,1.256840732049608125e-02,-2.316708968644438579e-02,-1.121557903537813081e-02,-1.160084455820571637e-03
1.371914014156848383e-02,1.214220842834208905e-02,-2.379554900022283134e-02,-1.084417959587133731e-02,-2.492844281246783486e-04
1.246931322698291607e-02,1.159480768159414435e-02,-2.396708058661175741e-02,-1.148843862473752919e-02,-3.464068402163754281e-06
1.095011387101553664e-02,1.218145577625484761e-02,-2.388249485817615925e-02,-1.155018008073527107e-02,-3.174196481381141876e-04
9.118151820647542663e-03,1.313160462767424402e-02,-2.430564625287458952e-02,-1.192671360153989453e-02,-8.159425139796748494e-04
8.746338897986698224e-03,1.413471914015284117e-02,-2.448714650549232985e-02,-1.220689129580326653e-02,-1.202699522756618591e-03
1.095199074351496486e-02,1.425207995269944447e-02,-2.483663419862191038e-02,-1.131419312089105948e-02,-1.313948545143511608e-03
1.197786287666629396e-02,1.314262183773630931e-02,-2.443748327672043072e-02,-1.163410446942892730e-02,-1.038850427178240063e-03
1.208275951229210651e-02,1.234303981932243117e-02,-2.427796416328895437e-02,-1.162927069352051937e-02,-1.027234730736258095e-03
1.109912804238220516e-02,1.300705002120077121e-02,-2.406961694684373043e-02,-1.154891026318753851e-02,-1.244606115692623548e-03
1.038478068380911494e-02,1.435185658161631551e-02,-2.426476588639838242e-02,-1.138015429027769247e-02,-1.328521762127525844e-03
1.011311041849478898e-02,1.492024660748817247e-02,-2.485768634687074430e-02,-1.099055400048377755e-02,-8.907097586261261647e-04
1.063188244835653641e-02,1.389709262465656410e-02,-2.443376395840994239e-02,-1.163768312985834913e-02,-1.926302299066774400e-04
1.093675324430254565e-02,1.337703020567655894e-02,-2.389932949719809560e-02,-1.149016635278757303e-02,-2.364173754062693809e-04
1.286165334122656503e-02,1.358617830885783598e-02,-2.374158763273936240e-02,-1.084273184734426895e-02,-4.682387528619220540e-04
1.353671122542905898e-02,1.371630471705762022e-02,-2.395136998226813849e-02,-1.038945987416523865e-02,-4.875982629786877113e-04
1.232349366621976298e-02,1.313251301826075766e-02,-2.405850140959556877e-02,-1.047554127042130655e-02,-4.025377056150028542e-04
1.123261691292077799e-02,1.224030946391314011e-02,-2.381101781777754389e-02,-1.086302049767050998e-02,-8.312078448948294048e-05
1.136311694786231417e-02,1.262936781529020586e-02,-2.443343612754832889e-02,-1.003861395196262683e-02,1.583218038343981913e-04
1.182491301483978852e-02,1.374438249066262108e-02,-2.459030441524628907e-02,-9.456803354582278207e-03,4.197372761955980728e-04
1.253431218396722745e-02,1.394262632713674788e-02,-2.426257834055250973e-02,-9.847503984434432048e-03,1.309566431631711781e-03
1.298258521219380207e-02,1.429417625785402157e-02,-2.499134274972784550e-02,-9.269185057509858952e-03,1.942868118923432022e-03
1.265277342843103454e-02,1.366697705187996416e-02,-2.477401339956306417e-02,-9.220143604089256137e-03,1.655670367329139256e-03
1.240258333155435690e-02,1.364824210816109260e-02,-2.431410979925279284e-02,-1.007511407379389247e-02,1.323295554603261693e-03
1.188612391566728349e-02,1.442461934913022263e-02,-2.407451126678458384e-02,-1.034228861836337596e-02,1.081792898216561716e-03
1.103311336678881698e-02,1.509031584231521235e-02,-2.397076350825716115e-02,-9.890443984095442786e-03,7.078467174257608739e-04
1.025610307513577513e-02,1.474373097195899075e-02,-2.430900795628411146e-02,-8.891848421524380444e-03,6.406058377858973342e-04
9.459101294994902778e-03,1.412317525981614252e-02,-2.434555321841976039e-02,-8.332510783935612175e-03,7.395821752973003515e-04
9.627482792814549828e-03,1.417855387304595323e-02,-2.407289787341469409e-02,-8.938149750501977672e-03,1.085231494173797889e-03
1.202626514707939853e-02,1.405200780522623295e-02,-2.350225762918861649e-02,-9.123112372338398890e-03,2.404108718071170520e-03
1.324296640810685745e-02,1.381624004993135119e-02,-2.343298799591786441e-02,-9.314418069611538412e-03,3.205244851833294762e-03
